OrderID,CustomerID,Gender,Age,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Region,PurchaseDate
O02887,C0534,Female,53.0,Vacuum Cleaner,Home,2,395.83,791.66,Cash,East,2025-05-13
O02888,C0370,Male,,Jeans,Fashion,3,369.07,1107.21,MobileMoney,North,2025-09-04
O02889,C1068,Male,22.0,Makeup Kit,Beauty,4,285.41,1141.64,BankTransfer,North,2024-01-15
O02890,C1459,Female,58.0,Blender,Home,1,339.74,339.74,BankTransfer,East,2025-03-23
O02891,C0527,Female,20.0,Jacket,Fashion,5,144.82,724.1,Card,West,2024-03-04
O02892,C0073,Female,30.0,Vacuum Cleaner,Home,1,33.17,33.17,Card,South,2025-01-23
O02893,C1135,Male,53.0,Tablet,Electronics,3,331.7,995.1,Card,South,2024-07-27
O02894,C0797,Male,58.0,Tablet,Electronics,4,282.74,1130.96,MobileMoney,North,2024-06-09
O02895,C0728,Female,49.0,Lipstick,Beauty,5,22.59,112.95,Card,West,2023-11-02
O02896,C0011,Male,47.0,Microwave,Home,3,483.48,1450.44,BankTransfer,North,2025-01-01
O02897,C0012,Female,52.0,Jeans,Fashion,1,113.89,113.89,MobileMoney,East,2024-01-05
O02898,C0080,Male,50.0,Jacket,Fashion,4,281.9,1127.6,MobileMoney,West,2025-01-13
O02899,C1333,Male,38.0,Smartphone,Electronics,1,24.42,24.42,Cash,East,2023-10-01
O02900,C1326,Male,29.0,Shoes,Fashion,3,188.3,564.9,BankTransfer,South,2024-12-06
O02901,C0905,Male,37.0,Smartphone,Electronics,1,155.75,155.75,Cash,South,2024-06-02
O02902,C0632,Female,30.0,Shoes,Fashion,2,123.47,246.94,MobileMoney,North,2024-04-04
O02903,C0373,Female,64.0,Fan,Home,5,112.64,563.2,Cash,East,2025-02-05
O02904,C0943,Female,33.0,T-shirt,Fashion,3,468.25,1404.75,MobileMoney,North,2024-08-07
O02905,C1307,Female,21.0,Perfume,Beauty,4,430.63,1722.52,MobileMoney,North,2024-09-10
O02906,C0927,Male,42.0,Blender,Home,5,481.21,2406.05,BankTransfer,East,2024-11-18
O02907,C0357,Male,22.0,Lipstick,Beauty,1,452.77,452.77,BankTransfer,South,2025-01-03
O02908,C0876,Female,52.0,Microwave,Home,3,103.48,310.44,BankTransfer,North,2023-12-18
O02909,C0519,Female,,Perfume,Beauty,5,232.22,1161.1,BankTransfer,South,2024-06-13
O02910,C0903,Female,,Jacket,Fashion,5,226.9,1134.5,Card,South,2025-04-14
O02911,C1180,Female,35.0,Lotion,Beauty,5,97.56,487.8,Card,South,2024-05-17
O02912,C0862,Male,56.0,Jeans,Fashion,5,386.71,1933.55,Cash,West,2023-10-22
O02913,C0583,Female,59.0,Laptop,Electronics,3,264.19,792.57,MobileMoney,East,2024-02-27
O02914,C1500,Male,36.0,T-shirt,Fashion,1,457.46,457.46,Card,North,2024-03-05
O02915,C0163,Female,61.0,Vacuum Cleaner,Home,3,421.33,1263.99,BankTransfer,West,2024-01-17
O02916,C1391,Female,51.0,Vacuum Cleaner,Home,5,139.86,699.3,Cash,South,2025-03-08
O02917,C1452,Female,45.0,T-shirt,Fashion,2,403.71,807.42,MobileMoney,South,2024-04-17
O02918,C0279,Male,,Vacuum Cleaner,Home,3,364.12,1092.36,Card,South,2025-02-07
O02919,C1143,Female,51.0,Vacuum Cleaner,Home,2,264.53,529.06,Card,East,2025-02-28
O02920,C0713,Female,46.0,Lotion,Beauty,2,61.61,123.22,Cash,West,2023-11-04
O02921,C0885,Female,26.0,T-shirt,Fashion,3,480.39,1441.17,Cash,East,2025-05-06
O02922,C0078,Male,24.0,Blender,Home,4,121.13,484.52,MobileMoney,South,2025-08-26
O02923,C1443,Male,51.0,Jeans,Fashion,5,246.61,1233.05,BankTransfer,South,2024-04-07
O02924,C0688,Male,26.0,Shoes,Fashion,5,288.95,1444.75,MobileMoney,West,2025-06-19
O02925,C0541,Female,58.0,Jeans,Fashion,2,40.33,80.66,MobileMoney,North,2025-01-26
O02926,C1281,Female,39.0,Tablet,Electronics,5,220.48,1102.4,Card,South,2024-07-03
O02927,C0637,Male,,Smartphone,Electronics,1,74.19,74.19,Cash,North,2025-08-01
O02928,C1133,Female,,T-shirt,Fashion,3,26.27,78.81,MobileMoney,North,2023-11-16
O02929,C0445,Female,63.0,Lotion,Beauty,3,16.38,49.14,MobileMoney,North,2024-02-19
O02930,C0414,Male,42.0,Microwave,Home,1,393.98,393.98,MobileMoney,North,2025-02-20
O02931,C0761,Female,51.0,Microwave,Home,3,131.73,395.19,BankTransfer,South,2025-01-14
O02932,C0948,Female,58.0,Makeup Kit,Beauty,4,234.74,938.96,Card,East,2024-06-05
O02933,C0049,Female,55.0,Jacket,Fashion,4,94.85,379.4,BankTransfer,North,2024-10-02
O02934,C1131,Female,28.0,Makeup Kit,Beauty,1,6.81,6.81,MobileMoney,East,2024-11-14
O02935,C1114,Female,29.0,Smartphone,Electronics,4,62.8,251.2,Cash,South,2024-02-18
O02936,C0707,Male,50.0,Lotion,Beauty,5,494.66,2473.3,Card,North,2024-01-14
O02937,C1365,Female,35.0,Smartphone,Electronics,3,45.61,136.83,BankTransfer,East,2025-02-12
O02938,C1254,Male,19.0,Shoes,Fashion,4,350.07,1400.28,MobileMoney,West,2023-12-22
O02939,C0944,Female,20.0,Smartphone,Electronics,2,358.95,717.9,Cash,North,2025-05-13
O02940,C1383,Female,18.0,Laptop,Electronics,2,333.68,667.36,MobileMoney,South,2024-01-28
O02941,C1083,Male,53.0,Tablet,Electronics,2,232.27,464.54,Card,West,2025-09-14
O02942,C1440,Male,33.0,Tablet,Electronics,1,499.46,499.46,MobileMoney,North,2024-10-20
O02943,C0950,Female,35.0,Tablet,Electronics,3,86.69,260.07,Card,South,2025-03-26
O02944,C0648,Female,42.0,Lipstick,Beauty,2,353.54,707.08,Card,West,2025-01-05
O02945,C0036,Female,61.0,Microwave,Home,3,116.79,350.37,Cash,West,2024-01-08
O02946,C1262,Female,,Tablet,Electronics,4,115.4,461.6,BankTransfer,South,2024-12-02
O02947,C0937,Male,40.0,Makeup Kit,Beauty,1,353.65,353.65,MobileMoney,West,2024-01-23
O02948,C1473,Male,24.0,Headphones,Electronics,5,329.08,1645.4,BankTransfer,South,2025-08-25
O02949,C0058,Male,42.0,Laptop,Electronics,4,347.11,1388.44,BankTransfer,West,2024-10-25
O02950,C0609,Female,43.0,Perfume,Beauty,4,206.92,827.68,Cash,North,2023-11-22
O02951,C0118,Female,35.0,T-shirt,Fashion,1,382.33,382.33,Card,North,2024-08-12
O02952,C1204,Female,49.0,Laptop,Electronics,3,225.09,675.27,BankTransfer,West,2025-07-05
O02953,C1272,Male,30.0,T-shirt,Fashion,1,23.0,23.0,Cash,West,2024-06-16
O02954,C0773,Male,24.0,Smartphone,Electronics,1,92.67,92.67,Card,North,2025-05-12
O02955,C0149,Female,32.0,Shoes,Fashion,3,193.78,581.34,Cash,South,2025-01-04
O02956,C1166,Male,47.0,Lipstick,Beauty,3,263.39,790.17,Card,East,2024-07-05
O02957,C0774,Female,,Smartphone,Electronics,4,308.77,1235.08,Card,East,2024-10-12
O02958,C0530,Female,61.0,T-shirt,Fashion,2,75.39,150.78,Cash,East,2024-05-27
O02959,C1486,Female,40.0,Lipstick,Beauty,5,177.37,886.85,Cash,West,2025-06-13
O02960,C0140,Female,27.0,Headphones,Electronics,1,360.42,360.42,Card,South,2024-03-23
O02961,C0263,Male,25.0,Headphones,Electronics,2,310.02,620.04,BankTransfer,North,2025-07-17
O02962,C0679,Female,47.0,Laptop,Electronics,5,178.7,893.5,BankTransfer,North,2025-04-18
O02963,C0480,Female,32.0,Lipstick,Beauty,2,116.09,232.18,Card,North,2024-11-05
O02964,C0548,Male,21.0,Headphones,Electronics,5,379.72,1898.6,BankTransfer,North,2024-04-22
O02965,C0344,Female,56.0,Jeans,Fashion,4,118.21,472.84,MobileMoney,West,2025-02-26
O02966,C0400,Male,,Lipstick,Beauty,4,111.0,444.0,Cash,East,2025-04-24
O02967,C0750,Male,34.0,Blender,Home,1,239.99,239.99,MobileMoney,South,2024-10-03
O02968,C0569,Male,54.0,Blender,Home,3,482.1,1446.3,BankTransfer,South,2024-01-04
O02969,C0985,Male,38.0,Vacuum Cleaner,Home,3,207.88,623.64,Cash,West,2024-03-22
O02970,C1111,Male,37.0,Lotion,Beauty,5,58.2,291.0,Cash,North,2024-01-23
O02971,C0053,Male,26.0,Jeans,Fashion,3,321.26,963.78,BankTransfer,South,2024-05-31
O02972,C0345,Female,41.0,Lipstick,Beauty,2,169.75,339.5,Cash,West,2024-02-22
O02973,C0544,Female,53.0,Lotion,Beauty,4,228.06,912.24,BankTransfer,East,2025-01-12
O02974,C1014,Female,32.0,Lipstick,Beauty,4,65.2,260.8,Cash,North,2025-04-27
O02975,C0423,Male,51.0,Jacket,Fashion,4,220.78,883.12,BankTransfer,West,2025-04-09
O02976,C0044,Female,24.0,Makeup Kit,Beauty,3,177.29,531.87,MobileMoney,West,2025-01-27
O02977,C1492,Female,,Fan,Home,2,283.38,566.76,MobileMoney,West,2023-11-23
O02978,C0205,Female,39.0,Perfume,Beauty,4,149.49,597.96,Card,West,2024-10-14
O02979,C1451,Female,59.0,Makeup Kit,Beauty,1,184.57,184.57,BankTransfer,West,2025-07-24
O02980,C1360,Male,,Jeans,Fashion,3,109.79,329.37,BankTransfer,West,2023-12-25
O02981,C0278,Female,51.0,Smartphone,Electronics,1,10.06,10.06,Card,North,2023-12-16
O02982,C0409,Female,43.0,Blender,Home,1,331.59,331.59,BankTransfer,East,2025-05-27
O02983,C0319,Male,41.0,Laptop,Electronics,2,78.77,157.54,Card,South,2025-09-02
O02984,C0322,Male,37.0,Tablet,Electronics,2,336.23,672.46,Card,North,2025-04-14
O02985,C1447,Female,43.0,Blender,Home,5,195.57,977.85,MobileMoney,East,2025-09-04
O02986,C1083,Female,62.0,Lipstick,Beauty,3,291.17,873.51,MobileMoney,East,2024-05-20
O02987,C1050,Male,60.0,Lotion,Beauty,5,480.11,2400.55,BankTransfer,South,2025-05-31
O02988,C0590,Female,29.0,Jacket,Fashion,5,16.06,80.3,BankTransfer,South,2023-11-04
O02989,C0793,Female,,Headphones,Electronics,4,432.44,1729.76,BankTransfer,South,2024-08-16
O02990,C0441,Male,58.0,Jeans,Fashion,4,81.59,326.36,BankTransfer,North,2024-04-16
O02991,C0528,Female,61.0,Smartphone,Electronics,3,389.49,1168.47,BankTransfer,East,2024-04-25
O02992,C0818,Male,59.0,Tablet,Electronics,1,169.04,169.04,Cash,West,2024-04-17
O02993,C0461,Female,26.0,Headphones,Electronics,4,84.12,336.48,MobileMoney,North,2025-05-16
O02994,C0700,Male,64.0,Lotion,Beauty,2,80.06,160.12,MobileMoney,South,2025-06-16
O02995,C1009,Male,61.0,Perfume,Beauty,3,167.61,502.83,Cash,North,2024-04-23
O02996,C0515,Female,46.0,Lotion,Beauty,1,193.41,193.41,Cash,South,2023-11-12
O02997,C0586,Female,19.0,Makeup Kit,Beauty,3,5.53,16.59,Cash,South,2025-08-07
O02998,C0993,Female,18.0,Perfume,Beauty,3,279.91,839.73,BankTransfer,North,2025-06-11
O02999,C1073,Male,61.0,Lotion,Beauty,5,42.28,211.4,Card,North,2023-11-29
O03000,C0838,Male,29.0,Jacket,Fashion,1,376.05,376.05,MobileMoney,North,2025-01-31
O03001,C1206,Male,44.0,Blender,Home,1,86.36,86.36,MobileMoney,West,2025-03-09
O03002,C1178,Female,43.0,Blender,Home,2,473.84,947.68,Cash,South,2024-06-27
O03003,C1176,Female,27.0,Jacket,Fashion,3,303.82,911.46,Card,West,2025-02-18
O03004,C1349,Female,,Blender,Home,1,86.08,86.08,MobileMoney,East,2024-02-07
O03005,C0109,Male,37.0,Shoes,Fashion,1,287.95,287.95,Cash,South,2024-11-09
O03006,C1446,Female,42.0,Jeans,Fashion,3,127.52,382.56,Cash,East,2025-08-10
O03007,C0550,Male,,Microwave,Home,4,264.12,1056.48,Card,North,2023-12-14
O03008,C1474,Male,25.0,Vacuum Cleaner,Home,4,212.56,850.24,Card,West,2025-03-08
O03009,C0487,Female,49.0,Lipstick,Beauty,4,360.65,1442.6,MobileMoney,West,2024-03-19
O03010,C0481,Male,27.0,Jacket,Fashion,4,454.8,1819.2,Cash,North,2024-11-06
O03011,C0597,Male,54.0,Perfume,Beauty,4,40.28,161.12,BankTransfer,West,2025-09-12
O03012,C0637,Female,,Perfume,Beauty,5,409.92,2049.6,Card,West,2025-06-22
O03013,C1368,Female,51.0,Laptop,Electronics,1,29.78,29.78,BankTransfer,West,2024-05-11
O03014,C0008,Male,32.0,Blender,Home,2,279.08,558.16,Card,South,2025-06-30
O03015,C0438,Male,28.0,Perfume,Beauty,4,350.87,1403.48,Card,North,2025-02-28
O03016,C0819,Female,63.0,Fan,Home,4,324.54,1298.16,Cash,West,2023-09-26
O03017,C0139,Male,36.0,Laptop,Electronics,3,9.49,28.47,Cash,North,2024-12-12
O03018,C0679,Female,39.0,Laptop,Electronics,2,273.09,546.18,BankTransfer,North,2025-08-27
O03019,C0260,Male,44.0,Perfume,Beauty,2,214.37,428.74,MobileMoney,South,2024-04-29
O03020,C0351,Female,42.0,Laptop,Electronics,5,42.44,212.2,MobileMoney,East,2025-04-13
O03021,C1220,Female,18.0,Lipstick,Beauty,2,6.0,12.0,Card,South,2023-11-05
O03022,C0075,Male,42.0,Jacket,Fashion,4,25.51,102.04,BankTransfer,East,2024-04-18
O03023,C0941,Female,58.0,Jeans,Fashion,5,443.31,2216.55,BankTransfer,West,2024-06-17
O03024,C1083,Male,24.0,Makeup Kit,Beauty,5,68.68,343.4,Card,West,2024-03-03
O03025,C1341,Male,22.0,Shoes,Fashion,3,267.36,802.08,MobileMoney,South,2024-01-06
O03026,C1235,Female,55.0,Fan,Home,3,168.47,505.41,Cash,West,2024-06-02
O03027,C1365,Male,,Tablet,Electronics,3,296.86,890.58,Card,West,2025-02-01
O03028,C0258,Male,19.0,Makeup Kit,Beauty,5,384.06,1920.3,MobileMoney,East,2024-12-19
O03029,C0836,Male,46.0,Headphones,Electronics,4,376.17,1504.68,Cash,West,2024-08-03
O03030,C1145,Female,24.0,Laptop,Electronics,4,44.9,179.6,BankTransfer,West,2024-08-25
O03031,C0613,Female,27.0,Headphones,Electronics,1,121.57,121.57,Card,West,2025-05-23
O03032,C0012,Female,32.0,Jeans,Fashion,3,141.53,424.59,Cash,West,2023-12-14
O03033,C0598,Male,63.0,Microwave,Home,4,244.02,976.08,BankTransfer,North,2023-11-15
O03034,C0361,Female,40.0,Blender,Home,1,138.71,138.71,BankTransfer,North,2024-12-20
O03035,C0050,Female,19.0,Microwave,Home,3,380.92,1142.76,MobileMoney,East,2024-11-25
O03036,C0938,Female,39.0,Lipstick,Beauty,2,346.78,693.56,BankTransfer,East,2023-11-21
O03037,C0359,Male,61.0,Perfume,Beauty,3,492.39,1477.17,Card,West,2025-06-14
O03038,C1042,Female,,Shoes,Fashion,5,287.16,1435.8,Card,East,2025-08-23
O03039,C0823,Male,21.0,T-shirt,Fashion,3,282.47,847.41,BankTransfer,West,2025-02-10
O03040,C0216,Male,50.0,Perfume,Beauty,3,310.74,932.22,Cash,South,2023-11-17
O03041,C0736,Female,21.0,Jeans,Fashion,3,303.9,911.7,BankTransfer,East,2024-03-04
O03042,C0050,Female,26.0,Headphones,Electronics,3,100.93,302.79,Cash,East,2024-03-25
O03043,C0559,Male,36.0,Headphones,Electronics,5,448.24,2241.2,Cash,East,2024-07-25
O03044,C1312,Male,55.0,Fan,Home,3,240.37,721.11,BankTransfer,East,2023-12-09
O03045,C0683,Male,61.0,Jeans,Fashion,4,84.98,339.92,Card,North,2025-06-11
O03046,C0800,Female,34.0,Lipstick,Beauty,4,329.42,1317.68,Cash,West,2024-12-03
O03047,C0683,Male,41.0,Blender,Home,3,233.03,699.09,Card,North,2024-09-22
O03048,C0449,Male,56.0,Fan,Home,4,217.5,870.0,Card,East,2024-02-13
O03049,C0567,Male,25.0,Tablet,Electronics,4,78.2,312.8,Cash,East,2025-08-22
O03050,C1325,Female,47.0,Perfume,Beauty,1,171.18,171.18,Card,East,2024-01-03
O03051,C0986,Male,43.0,Shoes,Fashion,4,289.16,1156.64,Cash,South,2025-01-28
O03052,C0970,Male,,Lotion,Beauty,3,26.51,79.53,Card,North,2025-03-16
O03053,C0666,Male,49.0,T-shirt,Fashion,5,347.58,1737.9,MobileMoney,South,2025-07-11
O03054,C1154,Female,53.0,Perfume,Beauty,2,431.56,863.12,Card,West,2024-01-08
O03055,C0043,Female,36.0,Jacket,Fashion,2,34.19,68.38,Cash,West,2025-06-25
O03056,C0823,Female,20.0,Microwave,Home,1,469.36,469.36,Cash,North,2024-01-14
O03057,C1201,Male,18.0,Jacket,Fashion,1,89.15,89.15,Cash,West,2025-05-09
O03058,C0634,Female,58.0,Microwave,Home,2,202.7,405.4,MobileMoney,East,2023-10-22
O03059,C0859,Female,51.0,Tablet,Electronics,2,157.55,315.1,BankTransfer,South,2024-07-20
O03060,C0815,Male,27.0,Lotion,Beauty,3,482.0,1446.0,BankTransfer,East,2025-06-25
O03061,C0530,Male,24.0,Tablet,Electronics,3,78.18,234.54,MobileMoney,South,2025-07-08
O03062,C1113,Male,39.0,Microwave,Home,4,441.81,1767.24,BankTransfer,East,2023-09-19
O03063,C0716,Male,,Shoes,Fashion,2,7.64,15.28,BankTransfer,North,2024-04-06
O03064,C0011,Female,58.0,Lipstick,Beauty,1,284.21,284.21,Cash,West,2025-03-15
O03065,C0127,Female,49.0,T-shirt,Fashion,2,237.09,474.18,Cash,South,2025-01-16
O03066,C1239,Female,60.0,Lotion,Beauty,5,144.1,720.5,Card,East,2024-08-05
O03067,C1492,Male,41.0,Perfume,Beauty,1,267.36,267.36,BankTransfer,North,2025-02-27
O03068,C1417,Female,40.0,Vacuum Cleaner,Home,2,199.19,398.38,BankTransfer,South,2025-05-31
O03069,C0408,Male,35.0,Microwave,Home,1,93.36,93.36,Card,North,2025-02-20
O03070,C0714,Female,30.0,Laptop,Electronics,2,207.32,414.64,MobileMoney,South,2024-12-20
O03071,C1298,Female,,Laptop,Electronics,1,144.48,144.48,BankTransfer,East,2025-01-09
O03072,C0698,Female,20.0,Smartphone,Electronics,4,151.5,606.0,Cash,West,2025-08-23
O03073,C1050,Male,49.0,Microwave,Home,4,154.87,619.48,Card,South,2025-06-20
O03074,C1250,Female,60.0,Jeans,Fashion,1,319.67,319.67,Card,North,2024-03-09
O03075,C0844,Female,40.0,Laptop,Electronics,3,20.74,62.22,BankTransfer,North,2025-01-27
O03076,C1408,Female,33.0,Lotion,Beauty,1,348.62,348.62,MobileMoney,East,2023-09-26
O03077,C1203,Male,42.0,Perfume,Beauty,5,18.58,92.9,BankTransfer,East,2024-01-17
O03078,C1328,Male,52.0,Smartphone,Electronics,1,368.94,368.94,MobileMoney,South,2023-11-24
O03079,C0021,Female,62.0,Jacket,Fashion,5,41.62,208.1,Cash,East,2024-08-22
O03080,C0224,Male,,Tablet,Electronics,2,28.93,57.86,Card,West,2025-03-07
O03081,C0030,Female,,Jacket,Fashion,5,328.24,1641.2,Cash,West,2025-04-10
O03082,C0058,Male,50.0,Jacket,Fashion,3,124.28,372.84,MobileMoney,South,2023-09-17
O03083,C0340,Female,,Lipstick,Beauty,1,124.68,124.68,Card,West,2024-10-05
O03084,C0955,Female,59.0,Lipstick,Beauty,1,238.27,238.27,BankTransfer,West,2025-08-10
O03085,C0292,Male,45.0,Microwave,Home,5,215.21,1076.05,BankTransfer,West,2024-02-18
O03086,C1453,Male,30.0,Jacket,Fashion,4,370.66,1482.64,Card,East,2025-04-20
O03087,C0086,Female,44.0,Laptop,Electronics,3,27.11,81.33,Cash,West,2025-05-20
O03088,C0223,Female,23.0,T-shirt,Fashion,4,406.63,1626.52,MobileMoney,West,2024-08-03
O03089,C1229,Female,41.0,Vacuum Cleaner,Home,3,33.75,101.25,BankTransfer,South,2025-05-17
O03090,C0419,Female,48.0,Lipstick,Beauty,1,322.47,322.47,Card,North,2024-12-08
O03091,C1138,Male,60.0,Lipstick,Beauty,2,418.03,836.06,BankTransfer,West,2024-04-18
O03092,C0476,Female,55.0,Microwave,Home,1,203.62,203.62,BankTransfer,East,2023-12-03
O03093,C0402,Female,28.0,Perfume,Beauty,3,101.27,303.81,MobileMoney,West,2024-12-31
O03094,C0726,Male,19.0,Lotion,Beauty,3,356.18,1068.54,BankTransfer,North,2024-08-30
O03095,C1366,Male,56.0,Perfume,Beauty,3,91.22,273.66,Card,West,2025-09-08
O03096,C0118,Female,39.0,Blender,Home,4,305.23,1220.92,Card,West,2024-08-16
O03097,C1436,Male,51.0,Laptop,Electronics,2,433.94,867.88,BankTransfer,South,2025-05-05
O03098,C0810,Male,33.0,Shoes,Fashion,2,128.16,256.32,BankTransfer,West,2025-04-10
O03099,C1083,Female,25.0,Smartphone,Electronics,2,31.49,62.98,BankTransfer,North,2024-09-13
O03100,C0526,Female,24.0,Perfume,Beauty,5,45.3,226.5,Card,South,2023-12-21
O03101,C0592,Male,58.0,Jeans,Fashion,1,179.09,179.09,Card,East,2025-08-03
O03102,C1198,Male,20.0,Perfume,Beauty,5,327.99,1639.95,MobileMoney,West,2025-02-05
O03103,C1066,Male,36.0,Laptop,Electronics,3,388.77,1166.31,BankTransfer,West,2025-01-03
O03104,C1343,Female,30.0,Shoes,Fashion,1,321.18,321.18,Card,North,2024-06-28
O03105,C0147,Male,50.0,Makeup Kit,Beauty,5,38.39,191.95,BankTransfer,South,2024-02-18
O03106,C0957,Female,37.0,Perfume,Beauty,3,108.32,324.96,BankTransfer,East,2024-04-25
O03107,C0079,Female,35.0,Headphones,Electronics,1,46.14,46.14,Cash,North,2023-10-22
O03108,C0237,Female,63.0,Makeup Kit,Beauty,2,180.62,361.24,BankTransfer,South,2025-01-01
O03109,C1300,Female,,Perfume,Beauty,1,466.66,466.66,BankTransfer,North,2024-01-29
O03110,C0367,Male,23.0,Shoes,Fashion,4,255.51,1022.04,BankTransfer,North,2024-06-06
O03111,C1102,Female,18.0,Jeans,Fashion,2,375.23,750.46,Cash,South,2024-10-05
O03112,C0275,Male,24.0,Fan,Home,1,486.53,486.53,BankTransfer,East,2025-08-21
O03113,C1326,Female,23.0,Lotion,Beauty,3,473.83,1421.49,BankTransfer,West,2023-10-12
O03114,C1371,Female,47.0,Jacket,Fashion,2,323.35,646.7,Cash,East,2025-04-28
O03115,C1353,Male,21.0,Headphones,Electronics,4,392.95,1571.8,Cash,South,2024-06-21
O03116,C0062,Female,58.0,Vacuum Cleaner,Home,2,202.58,405.16,Cash,East,2025-05-11
O03117,C0338,Male,33.0,Jacket,Fashion,2,477.67,955.34,Card,North,2024-06-13
O03118,C0250,Male,50.0,T-shirt,Fashion,1,332.3,332.3,Cash,South,2024-05-05
O03119,C0177,Male,41.0,Lipstick,Beauty,1,302.76,302.76,BankTransfer,East,2024-07-25
O03120,C0573,Male,56.0,Vacuum Cleaner,Home,3,74.3,222.9,Card,West,2025-07-06
O03121,C1066,Female,49.0,Jeans,Fashion,2,299.21,598.42,Card,East,2025-03-06
O03122,C0911,Female,22.0,Headphones,Electronics,2,381.33,762.66,BankTransfer,West,2023-12-19
O03123,C1226,Female,,Laptop,Electronics,1,36.92,36.92,Cash,West,2025-08-16
O03124,C0180,Female,56.0,Shoes,Fashion,1,383.89,383.89,MobileMoney,South,2025-06-02
O03125,C0559,Female,,Blender,Home,1,278.45,278.45,MobileMoney,East,2025-06-22
O03126,C0559,Male,32.0,Shoes,Fashion,4,234.16,936.64,Cash,North,2025-08-30
O03127,C1003,Male,34.0,T-shirt,Fashion,5,475.62,2378.1,Card,West,2023-10-24
O03128,C0064,Male,45.0,T-shirt,Fashion,4,91.91,367.64,BankTransfer,South,2025-06-13
O03129,C1157,Female,44.0,Lotion,Beauty,4,244.13,976.52,Card,North,2024-11-02
O03130,C1020,Female,29.0,Shoes,Fashion,3,45.33,135.99,Cash,West,2023-09-29
O03131,C1001,Female,,Lipstick,Beauty,1,109.91,109.91,BankTransfer,East,2025-02-03
O03132,C0700,Male,36.0,Fan,Home,3,43.62,130.86,Card,West,2024-11-06
O03133,C0582,Female,59.0,Shoes,Fashion,2,475.71,951.42,Cash,North,2024-03-02
O03134,C0658,Male,51.0,Blender,Home,3,407.28,1221.84,MobileMoney,North,2025-07-20
O03135,C0496,Female,53.0,Tablet,Electronics,4,117.69,470.76,Card,South,2024-04-16
O03136,C0225,Female,,Jeans,Fashion,3,498.58,1495.74,Card,East,2025-06-25
O03137,C0277,Male,45.0,Jacket,Fashion,3,163.36,490.08,Cash,East,2023-12-28
O03138,C0254,Female,55.0,Laptop,Electronics,5,53.21,266.05,Card,West,2025-01-18
O03139,C0270,Male,24.0,Lotion,Beauty,5,440.24,2201.2,Card,West,2024-09-04
O03140,C0972,Male,53.0,Makeup Kit,Beauty,4,183.71,734.84,Card,East,2023-10-11
O03141,C0104,Female,42.0,Jacket,Fashion,5,246.32,1231.6,MobileMoney,West,2023-09-24
O03142,C0334,Female,38.0,Blender,Home,2,5.3,10.6,Cash,North,2024-04-14
O03143,C0755,Female,41.0,Makeup Kit,Beauty,3,131.94,395.82,BankTransfer,East,2024-07-15
O03144,C0092,Male,37.0,Makeup Kit,Beauty,5,367.01,1835.05,Card,North,2025-06-08
O03145,C0513,Female,54.0,Jacket,Fashion,4,407.92,1631.68,Card,East,2023-10-14
O03146,C0849,Male,23.0,Lipstick,Beauty,4,15.89,63.56,Cash,West,2024-06-04
O03147,C0582,Female,34.0,Lipstick,Beauty,5,178.88,894.4,BankTransfer,East,2024-05-21
O03148,C1459,Male,52.0,Blender,Home,3,8.78,26.34,Cash,North,2024-01-21
O03149,C0024,Female,26.0,Tablet,Electronics,5,97.6,488.0,BankTransfer,South,2025-02-01
O03150,C0820,Male,52.0,Lipstick,Beauty,2,77.69,155.38,BankTransfer,East,2024-10-29
O03151,C1211,Male,48.0,Lipstick,Beauty,4,164.54,658.16,BankTransfer,West,2023-12-16
O03152,C0799,Male,24.0,Perfume,Beauty,4,50.02,200.08,MobileMoney,East,2025-05-27
O03153,C0165,Female,43.0,Shoes,Fashion,3,69.94,209.82,Card,South,2023-12-28
O03154,C0903,Male,54.0,Lipstick,Beauty,2,487.7,975.4,MobileMoney,South,2025-07-05
O03155,C0785,Male,58.0,Tablet,Electronics,3,296.03,888.09,BankTransfer,East,2024-02-14
O03156,C0792,Male,20.0,Jeans,Fashion,4,464.54,1858.16,Card,North,2025-09-16
O03157,C0484,Male,42.0,Headphones,Electronics,2,221.29,442.58,Card,South,2024-12-27
O03158,C0617,Female,39.0,Headphones,Electronics,3,7.57,22.71,MobileMoney,West,2024-12-26
O03159,C0152,Male,58.0,Blender,Home,3,489.44,1468.32,BankTransfer,East,2025-05-31
O03160,C1024,Female,32.0,Lotion,Beauty,1,365.0,365.0,Card,South,2024-02-22
O03161,C1136,Female,61.0,Perfume,Beauty,1,395.43,395.43,Cash,West,2025-02-17
O03162,C0084,Female,33.0,Microwave,Home,4,14.47,57.88,Cash,North,2024-09-02
